Measurement_ID,Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
16,-6.6,3.6,269,89,-2,1.0,89.95776823,5.5,759.8,759.56,759.53,759.751,5166.7,1:26:08,42.7,7,268.0,220.0,31,12:09:49,17:00:38,4/15/2022,32.2315573,-110.9452563,12SWA 05157 66103,1.4,2.5,274.0,3,7,32.6,26.3,-4.9,-0.1,0.1,-1.0,1.0,-0.1,114.46,1.0,0.8,1.6,0
16,-4.1,2.9,269,89,0,1.0,89.95776884,5.5,759.8,759.57,759.58,759.762,5166.7,1:26:09,42.4,7,268.0,220.0,31,12:09:49,17:00:39,4/15/2022,32.231556,-110.9452686,12SWA 05156 66103,1.4,2.5,274.0,3,7,32.6,25.9,-4.9,-0.2,0.2,-1.1,1.1,-0.1,114.42,1.3,0.8,1.9,0
16,-0.7,3.4,272,92,3,1.0,89.95775716,5.4,759.7,759.5,759.5,759.552,5166.7,1:26:10,41.5,7,268.0,219.0,32,12:09:49,17:00:40,4/15/2022,32.2315544,-110.9452823,12SWA 05155 66103,1.4,2.5,260.0,3,7,32.5,25.0,-4.9,-0.1,0.1,-1.0,1.0,-0.2,114.4,2.1,1.2,2.1,0
16,-1.8,2.5,278,98,6,1.0,89.95774008,5.2,759.5,759.29,759.29,759.245,5168.8,1:26:11,40.8,7,268.0,218.0,31,12:09:49,17:00:41,4/15/2022,32.2315536,-110.9452897,12SWA 05154 66103,1.4,2.5,263.5,3,7,32.3,23.7,-4.7,0.0,0.0,-1.0,1.0,0.0,114.39,1.3,1.1,3.0,0
16,-2.2,3.0,279,99,1,1.1,89.9577378,5.1,759.4,759.18,759.23,759.204,5168.8,1:26:12,40.1,7,268.0,216.0,31,12:09:49,17:00:42,4/15/2022,32.2315549,-110.9452955,12SWA 05154 66103,1.4,2.5,268.1,3,7,32.3,22.5,-4.6,0.0,0.0,-1.0,1.0,0.0,114.39,2.0,0.9,2.0,0
16,-0.5,2.5,277,97,-2,1.1,89.9577422,5.0,759.4,759.13,759.17,759.283,5171.0,1:26:13,39.3,7,268.0,215.0,30,12:09:49,17:00:43,4/15/2022,32.2315554,-110.945315,12SWA 05152 66103,1.4,2.5,265.8,3,7,32.4,21.5,-4.5,-0.1,0.1,-1.0,1.0,0.0,114.37,1.3,1.0,2.1,0
16,0.2,2.8,277,97,0,1.0,89.95774064,5.0,759.3,759.1,759.12,759.255,5171.0,1:26:14,38.8,7,268.0,214.0,31,12:09:49,17:00:44,4/15/2022,32.2315542,-110.9453292,12SWA 05150 66103,1.4,2.5,278.5,3,7,32.4,20.2,-4.4,-0.1,0.1,-1.0,1.0,0.1,114.37,1.6,0.7,1.7,0
16,0.1,2.0,265,85,-12,1.0,89.95766079,4.9,759.2,758.98,759.03,757.823,5173.1,1:26:15,38.1,8,,213.0,32,12:09:49,17:00:45,4/15/2022,32.2315539,-110.9453333,12SWA 05150 66103,1.4,2.5,278.5,3,7,32.3,19.5,-4.3,-0.4,0.4,-1.0,1.0,0.1,114.37,3.1,1.9,3.6,0
16,-4.2,0.9,247,67,-18,1.1,89.95766079,4.9,759.3,759.01,759.03,757.823,5173.1,1:26:16,37.7,8,,212.0,31,12:09:49,17:00:46,4/15/2022,32.2315515,-110.9453437,12SWA 05149 66103,1.4,2.5,278.5,3,7,31.8,18.5,-4.4,-0.6,0.6,-0.8,0.8,0.1,114.35,2.3,1.0,2.4,0
16,-4.0,2.6,235,55,-12,1.0,89.9577187,5.0,759.3,759.11,759.1,758.861,5175.3,1:26:17,36.3,8,,212.0,31,12:09:49,17:00:47,4/15/2022,32.2315456,-110.9453527,12SWA 05148 66102,1.4,2.5,251.2,3,7,31.0,17.7,-4.5,-0.8,0.8,-0.7,0.7,0.0,114.33,2.0,0.9,1.9,0
16,-2.7,1.3,227,47,-8,1.1,89.95774003,5.1,759.4,759.2,759.18,759.244,5175.3,1:26:18,35.7,8,,211.0,29,12:09:49,17:00:48,4/15/2022,32.2315401,-110.9453611,12SWA 05147 66101,1.4,2.5,251.2,3,7,30.6,17.2,-4.6,-0.8,0.8,-0.7,0.7,0.0,114.35,1.0,0.6,2.2,0
16,-3.6,-0.9,214,34,-13,1.0,89.95774454,5.1,759.4,759.22,759.22,759.325,5177.4,1:26:19,34.6,8,,211.0,28,12:09:49,17:00:49,4/15/2022,32.2315358,-110.9453689,12SWA 05147 66101,1.4,2.5,249.1,3,7,30.0,16.8,-4.6,-0.9,0.9,-0.6,0.6,0.0,114.33,1.7,0.8,2.6,0
16,-4.9,0.5,210,30,-4,1.0,89.95774726,5.2,759.5,759.26,759.26,759.374,5177.4,1:26:20,34.1,8,,211.0,29,12:09:49,17:00:50,4/15/2022,32.2315312,-110.945374,12SWA 05146 66100,1.4,2.5,249.1,3,7,29.2,16.4,-4.6,-0.8,0.8,-0.5,0.5,0.0,114.33,1.2,0.7,1.4,0
16,-4.9,0.8,209,29,-1,1.0,89.95774431,5.2,759.5,759.3,759.3,759.321,5177.4,1:26:21,33.4,8,,211.0,29,12:09:49,17:00:51,4/15/2022,32.2315302,-110.945375,12SWA 05146 66100,1.4,2.5,249.1,3,7,28.6,16.1,-4.7,-0.9,0.9,-0.5,0.5,-0.1,114.33,1.2,0.6,1.4,0
16,-1.5,1.9,211,31,2,1.0,89.95774604,5.3,759.6,759.37,759.33,759.352,5179.5,1:26:22,32.5,8,,211.0,30,12:09:49,17:00:52,4/15/2022,32.231523,-110.945379,12SWA 05146 66100,1.4,2.5,249.1,3,7,27.9,15.6,-4.7,-0.8,0.8,-0.6,0.6,0.0,114.33,1.4,0.6,2.0,0
16,-2.9,2.5,209,29,-2,1.0,89.95775182,5.3,759.6,759.41,759.41,759.456,5179.5,1:26:23,31.9,8,,211.0,30,12:09:49,17:00:53,4/15/2022,32.2315139,-110.9453836,12SWA 05145 66099,1.4,2.5,249.1,3,7,27.3,15.2,-4.8,-0.9,0.9,-0.5,0.5,-0.1,114.3,1.5,0.7,1.4,0
16,-4.9,1.2,209,29,0,1.0,89.95775021,5.3,759.6,759.39,759.4,759.427,5179.5,1:26:24,30.9,8,,211.0,30,12:09:49,17:00:54,4/15/2022,32.2315111,-110.9453851,12SWA 05145 66098,1.4,2.5,249.1,3,7,26.4,14.8,-4.7,-0.9,0.9,-0.5,0.5,-0.1,114.26,1.1,0.7,1.3,0
16,-3.9,2.1,212,32,3,1.0,89.95773646,5.2,759.5,759.31,759.31,759.18,5181.5,1:26:25,30.2,8,,212.0,31,12:09:49,17:00:55,4/15/2022,32.2314978,-110.9453907,12SWA 05145 66097,1.4,2.5,249.1,3,7,25.8,14.5,-4.7,-0.9,0.9,-0.5,0.5,0.0,114.13,1.2,0.8,1.6,0
16,-2.7,3.6,217,37,5,0.9,89.9577334,5.2,759.5,759.35,759.32,759.125,5181.5,1:26:26,29.6,8,,212.0,32,12:09:49,17:00:56,4/15/2022,32.2314944,-110.9453924,12SWA 05144 66096,1.4,2.5,249.1,3,7,25.2,14.3,-4.7,-0.8,0.8,-0.5,0.5,0.0,114.12,1.6,0.8,1.7,0
16,-2.6,2.7,220,40,3,1.1,89.95774047,5.3,759.6,759.46,759.41,759.252,5183.5,1:26:27,28.5,8,,212.0,31,12:09:49,17:00:57,4/15/2022,32.2314847,-110.9453989,12SWA 05144 66095,1.4,2.5,249.1,3,7,24.3,13.7,-4.8,-0.8,0.8,-0.5,0.5,0.0,114.08,1.7,1.0,2.7,0
16,-3.8,4.1,224,44,4,1.0,89.95774236,5.5,759.8,759.55,759.46,759.286,5183.5,1:26:28,27.3,8,,212.0,33,12:09:49,17:00:58,4/15/2022,32.2314751,-110.9454044,12SWA 05143 66094,1.4,2.5,249.1,3,7,23.3,13.1,-4.9,-0.8,0.8,-0.5,0.5,-0.1,114.04,1.7,0.9,1.8,0
16,-3.1,4.1,225,45,1,1.0,89.95774804,5.6,759.9,759.66,759.6,759.388,5185.9,1:26:29,26.1,8,,212.0,33,12:09:49,17:00:59,4/15/2022,32.2314751,-110.9454044,12SWA 05143 66094,1.4,2.5,249.1,3,7,22.6,12.6,-5.0,-0.8,0.8,-0.6,0.6,-0.2,114.03,1.0,1.2,2.3,0
16,-0.5,3.1,224,44,-1,1.0,89.95776061,5.7,760.0,759.78,759.78,759.614,5185.9,1:26:30,25.2,8,,212.0,33,12:09:49,17:01:00,4/15/2022,32.2314626,-110.9454153,12SWA 05142 66093,1.4,2.5,249.1,3,7,21.5,12.0,-5.1,-0.9,0.9,-0.6,0.6,-0.2,113.99,1.0,0.8,2.5,0
16,-1.9,4.2,234,54,10,1.0,89.95776634,5.8,760.1,759.93,759.93,759.717,5185.9,1:26:31,24.5,8,,212.0,35,12:09:49,17:01:01,4/15/2022,32.231453,-110.9454212,12SWA 05142 66092,1.4,2.5,231.6,3,7,20.8,11.7,-5.2,-0.7,0.7,-0.6,0.6,-0.1,113.95,1.7,1.5,3.4,0
16,-3.8,4.1,232,52,-2,1.1,89.95777723,6.0,760.3,760.08,759.98,759.913,5187.9,1:26:32,23.2,8,,211.0,34,12:09:49,17:01:02,4/15/2022,32.2314457,-110.9454297,12SWA 05141 66091,1.4,2.5,231.6,3,7,19.8,10.8,-5.4,-0.9,0.9,-0.6,0.6,-0.2,113.9,1.2,0.9,2.6,0
16,-2.5,4.1,223,43,-9,1.0,89.95780511,6.2,760.5,760.3,760.22,760.415,5190.3,1:26:33,21.8,8,,211.0,35,12:09:49,17:01:03,4/15/2022,32.2314356,-110.9454413,12SWA 05140 66090,1.4,2.5,231.6,3,7,18.7,9.8,-5.6,-1.0,1.0,-0.5,0.5,-0.2,113.86,1.9,1.3,2.5,0
16,-2.2,2.3,218,38,-5,1.1,89.95782291,6.3,760.6,760.37,760.36,760.736,5190.3,1:26:34,20.8,8,,210.0,31,12:09:49,17:01:04,4/15/2022,32.2314257,-110.945451,12SWA 05139 66089,1.4,2.5,231.6,3,7,18.0,9.2,-5.7,-0.9,0.9,-0.5,0.5,-0.3,113.81,1.9,1.0,2.4,0
16,-1.0,2.3,211,31,-7,1.1,89.9578259,6.3,760.6,760.38,760.38,760.79,5192.6,1:26:35,19.5,8,,210.0,30,12:09:49,17:01:05,4/15/2022,32.2314175,-110.9454582,12SWA 05138 66088,1.4,2.5,220.3,3,7,17.3,8.7,-5.7,-1.0,1.0,-0.5,0.5,-0.2,113.77,1.1,1.0,2.4,0
16,-1.3,3.3,209,29,-2,1.0,89.95782391,6.3,760.6,760.35,760.36,760.754,5192.6,1:26:36,18.7,8,,210.0,30,12:09:49,17:01:06,4/15/2022,32.2314122,-110.9454613,12SWA 05138 66087,1.4,2.5,208.4,3,7,16.2,8.1,-5.7,-1.0,1.0,-0.4,0.4,-0.2,113.76,1.4,0.7,1.5,0
16,-4.7,2.7,208,28,-1,1.0,89.95782036,6.3,760.6,760.39,760.37,760.69,5192.6,1:26:37,17.5,8,,211.0,32,12:09:49,17:01:07,4/15/2022,32.2314014,-110.9454654,12SWA 05138 66086,1.4,2.5,212.5,3,7,15.1,7.6,-5.7,-0.9,0.9,-0.3,0.3,-0.1,113.7,1.3,0.9,2.4,0
16,-0.7,2.0,212,32,4,1.1,89.95780677,6.2,760.6,760.31,760.35,760.445,5194.9,1:26:38,16.8,8,,211.0,29,12:09:49,17:01:08,4/15/2022,32.2313935,-110.9454684,12SWA 05137 66085,1.4,2.5,217.0,3,7,14.4,7.4,-5.7,-1.0,1.0,-0.5,0.5,-0.1,113.67,1.6,0.8,1.9,0
16,-2.0,3.0,215,35,3,1.0,89.95779251,6.1,760.4,760.22,760.22,760.188,5194.9,1:26:39,15.7,8,,211.0,30,12:09:49,17:01:09,4/15/2022,32.2313851,-110.9454729,12SWA 05137 66084,1.4,2.5,217.0,3,7,13.7,7.0,-5.6,-0.9,0.9,-0.5,0.5,-0.2,113.61,1.1,0.6,1.8,0
16,-1.1,3.6,220,40,5,0.9,89.95778729,6.1,760.4,760.11,760.11,760.094,5197.1,1:26:40,15.0,8,,211.0,33,12:09:49,17:01:10,4/15/2022,32.2313809,-110.9454758,12SWA 05137 66084,1.4,2.5,217.0,3,7,12.8,6.5,-5.5,-0.8,0.8,-0.5,0.5,-0.1,113.58,1.1,0.5,1.7,0
16,-3.3,4.8,218,38,-2,1.0,89.95778406,5.9,760.2,759.96,760.03,760.036,5197.1,1:26:41,13.9,8,,211.0,33,12:09:49,17:01:11,4/15/2022,32.2313736,-110.9454818,12SWA 05136 66083,1.4,2.5,217.0,3,7,11.9,5.9,-5.3,-0.9,0.9,-0.5,0.5,-0.1,113.54,1.2,0.6,1.5,0
16,-4.4,4.4,221,41,3,1.0,89.95777279,5.8,760.1,759.87,759.89,759.833,5199.4,1:26:42,12.8,8,,212.0,34,12:09:49,17:01:12,4/15/2022,32.2313697,-110.9454856,12SWA 05136 66083,1.4,2.5,217.0,3,7,11.2,5.6,-5.2,-0.8,0.8,-0.5,0.5,0.0,113.5,1.2,0.6,1.9,0
16,-2.1,3.0,222,42,1,1.1,89.95777584,5.8,760.1,759.88,759.88,759.888,5199.4,1:26:43,11.8,8,,211.0,32,12:09:49,17:01:13,4/15/2022,32.2313566,-110.945494,12SWA 05135 66081,1.4,2.5,217.0,3,7,10.1,4.8,-5.2,-0.9,0.9,-0.6,0.6,-0.1,113.45,1.2,0.7,2.0,0
16,-1.7,2.6,217,37,-5,1.1,89.95778673,5.8,760.1,759.93,759.92,760.084,5199.4,1:26:44,11.0,8,,211.0,30,12:09:49,17:01:14,4/15/2022,32.2313481,-110.9455028,12SWA 05134 66080,1.4,2.5,218.3,3,7,9.5,4.3,-5.3,-0.9,0.9,-0.6,0.6,0.0,113.41,1.2,0.6,1.4,0
16,-3.2,3.2,216,36,-1,1.0,89.95778401,5.9,760.2,760.0,760.0,760.035,5201.6,1:26:45,9.7,8,,211.0,31,12:09:49,17:01:15,4/15/2022,32.2313443,-110.9455052,12SWA 05134 66080,1.4,2.5,208.0,3,7,8.4,3.7,-5.3,-0.9,0.9,-0.5,0.5,-0.1,113.4,1.4,0.6,1.7,0
16,-1.1,1.2,217,37,1,1.0,89.95778779,5.9,760.3,760.05,760.01,760.103,5201.6,1:26:46,8.6,8,,210.0,31,12:09:49,17:01:16,4/15/2022,32.2313372,-110.9455105,12SWA 05133 66079,1.4,2.5,211.1,3,7,7.4,3.1,-5.4,-0.9,0.9,-0.5,0.5,-0.1,113.34,1.1,0.5,1.6,0
16,-5.1,3.4,216,36,-1,1.0,89.95779256,6.0,760.3,760.13,760.08,760.189,5203.8,1:26:47,8.0,8,,211.0,32,12:09:49,17:01:17,4/15/2022,32.2313294,-110.9455157,12SWA 05133 66078,1.4,2.5,211.1,3,7,6.9,2.8,-5.4,-0.9,0.9,-0.5,0.5,-0.1,113.29,1.2,0.7,1.5,0
16,-2.8,3.1,216,36,0,1.0,89.95780544,6.1,760.4,760.21,760.21,760.421,5203.8,1:26:48,6.9,8,,209.0,32,12:09:49,17:01:18,4/15/2022,32.2313225,-110.9455218,12SWA 05132 66077,1.4,2.5,211.1,3,7,6.1,2.1,-5.6,-0.9,0.9,-0.5,0.5,-0.1,113.25,0.8,0.6,1.6,0
16,-5.3,2.2,212,32,-4,1.0,89.9578015,6.1,760.4,760.23,760.23,760.35,5205.9,1:26:49,6.2,8,,210.0,31,12:09:49,17:01:19,4/15/2022,32.2313117,-110.9455281,12SWA 05132 66076,1.4,2.5,211.1,3,7,5.4,1.8,-5.6,-0.9,0.9,-0.5,0.5,-0.2,113.2,1.6,0.6,1.7,0
16,-3.1,2.1,214,34,2,0.9,89.95780461,6.2,760.6,760.36,760.27,760.406,5205.9,1:26:50,4.9,8,,210.0,33,12:09:49,17:01:20,4/15/2022,32.2313057,-110.9455322,12SWA 05131 66075,1.4,2.5,211.1,3,7,4.3,1.2,-5.7,-0.8,0.8,-0.4,0.4,-0.2,113.16,1.5,0.6,1.5,0
16,-3.3,3.7,217,37,3,1.0,89.95780516,6.4,760.7,760.44,760.39,760.416,5208.2,1:26:51,3.9,8,,210.0,33,12:09:49,17:01:21,4/15/2022,32.2312975,-110.9455364,12SWA 05131 66075,1.4,2.5,211.1,3,7,3.4,0.7,-5.8,-0.8,0.8,-0.5,0.5,-0.2,113.13,1.6,0.5,2.0,0
16,-4.6,4.3,218,38,1,1.0,89.95781248,6.5,760.8,760.57,760.52,760.548,5208.2,1:26:52,3.1,8,,211.0,34,12:09:49,17:01:22,4/15/2022,32.2312875,-110.9455424,12SWA 05130 66073,1.4,2.5,211.1,3,7,2.7,0.3,-5.9,-0.8,0.8,-0.5,0.5,-0.3,113.09,1.2,0.8,1.9,0
16,-5.2,6.2,220,40,2,1.0,89.95781454,6.5,760.9,760.64,760.64,760.585,5208.2,1:26:53,2.3,8,,212.0,36,12:09:49,17:01:23,4/15/2022,32.2312774,-110.9455476,12SWA 05130 66072,1.4,2.5,211.1,3,7,2.0,-0.1,-6.0,-0.7,0.7,-0.5,0.5,-0.3,113.04,1.2,1.5,2.1,0
16,-2.7,4.3,224,44,4,0.3,89.95782369,6.7,761.0,760.75,760.75,760.75,5210.5,1:26:54,1.6,8,,219.0,0,12:09:49,17:01:24,4/15/2022,32.2312742,-110.9455496,12SWA 05130 66072,1.4,2.5,211.1,3,7,1.3,-0.3,-6.1,0.0,0.0,0.3,0.3,-0.2,113.02,0.6,0.2,0.3,0
16,-2.6,4.3,224,44,0,0.2,89.95782646,6.7,761.0,760.76,760.8,760.8,5210.5,1:26:55,1.8,8,,223.0,0,12:09:49,17:01:25,4/15/2022,32.2312722,-110.9455497,12SWA 05130 66072,1.4,2.5,211.1,3,7,1.3,-0.1,-6.1,0.0,0.0,0.2,0.2,-0.2,112.98,0.0,0.0,0.0,0
16,-2.5,4.3,224,44,0,0.2,89.95782424,6.7,761.0,760.79,760.76,760.76,5210.5,1:26:56,1.8,8,,223.0,0,12:09:49,17:01:26,4/15/2022,32.2312705,-110.9455502,12SWA 05130 66072,1.4,2.5,211.1,3,7,1.3,-0.1,-6.1,0.0,0.0,0.2,0.2,-0.2,112.93,0.0,0.0,0.0,0
16,-2.4,4.2,225,45,1,0.2,89.95782978,6.8,761.1,760.86,760.86,760.86,5210.5,1:26:57,1.9,8,,218.0,0,12:09:49,17:01:27,4/15/2022,32.2312701,-110.945551,12SWA 05130 66072,1.4,2.5,276.6,3,7,1.5,-0.2,-6.2,0.1,0.1,0.1,0.1,-0.2,112.89,0.0,0.0,0.0,0
16,-2.4,4.2,225,45,0,0.2,89.95782757,6.7,761.0,760.82,760.82,760.82,5210.5,1:26:58,1.9,8,,216.0,0,12:09:49,17:01:28,4/15/2022,32.2312699,-110.9455513,12SWA 05130 66071,1.4,2.5,276.6,3,7,1.5,-0.2,-6.2,0.1,0.1,0.1,0.1,-0.2,112.84,0.0,0.0,0.0,0
16,-2.4,4.1,225,45,0,0.1,89.95782757,6.7,761.0,760.82,760.82,760.82,5210.5,1:26:59,1.8,8,,219.0,0,12:09:49,17:01:29,4/15/2022,32.2312694,-110.9455492,12SWA 05130 66071,1.4,2.5,276.6,3,7,1.4,-0.2,-6.2,0.1,0.1,0.1,0.1,-0.2,112.84,0.0,0.0,0.0,0
16,-2.4,4.0,225,45,0,0.1,89.95782701,6.7,761.0,760.79,760.81,760.81,5210.5,1:27:00,1.6,8,,217.0,0,12:09:49,17:01:30,4/15/2022,32.2312686,-110.9455505,12SWA 05130 66071,1.4,2.5,276.6,3,7,1.3,-0.3,-6.2,0.1,0.1,0.0,0.0,-0.2,112.8,0.0,0.0,0.0,0
16,-2.4,4.0,225,45,0,0.1,89.95781925,6.5,760.9,760.61,760.67,760.67,5210.5,1:27:01,1.5,8,,219.0,0,12:09:49,17:01:31,4/15/2022,32.2312678,-110.9455501,12SWA 05130 66071,1.4,2.5,276.6,3,7,1.1,-0.4,-6.0,0.0,0.0,0.0,0.0,-0.1,112.78,0.0,0.0,0.0,0
16,-2.5,4.0,225,45,0,0.0,89.95781093,6.4,760.7,760.49,760.52,760.52,5210.5,1:27:02,1.3,8,,221.0,0,12:09:49,17:01:32,4/15/2022,32.2312678,-110.9455511,12SWA 05130 66071,1.4,2.5,276.6,3,7,1.0,-0.4,-5.8,0.0,0.0,0.0,0.0,-0.1,112.75,0.0,0.0,0.0,0
16,-2.5,4.0,225,45,0,0.0,89.95780816,6.4,760.7,760.47,760.47,760.47,5210.5,1:27:03,1.3,8,,226.0,0,12:09:49,17:01:33,4/15/2022,32.2312686,-110.9455503,12SWA 05130 66071,1.4,2.5,276.6,3,7,0.9,-0.4,-5.8,0.0,0.0,0.0,0.0,-0.1,112.71,0.0,0.0,0.0,0
16,-2.5,4.0,225,45,0,0.0,89.95780816,6.4,760.7,760.47,760.47,760.47,5210.5,1:27:04,1.3,8,,226.0,0,12:09:49,17:01:34,4/15/2022,32.2312688,-110.945551,12SWA 05130 66071,1.4,2.5,276.6,3,7,0.9,-0.4,-5.8,0.0,0.0,0.0,0.0,-0.1,112.71,0.0,0.0,0.0,0
16,-2.4,4.0,225,45,0,0.1,89.9578076,6.4,760.7,760.49,760.46,760.46,5210.5,1:27:05,1.3,8,,222.0,0,12:09:49,17:01:35,4/15/2022,32.2312677,-110.9455483,12SWA 05130 66071,1.4,2.5,305.3,3,7,1.0,-0.5,-5.8,0.0,0.0,-0.1,0.1,-0.1,112.69,0.0,0.0,0.0,0
16,-2.5,4.1,225,45,0,0.1,89.95781038,6.4,760.7,760.51,760.51,760.51,5210.5,1:27:06,1.3,8,,225.0,0,12:09:49,17:01:36,4/15/2022,32.2312663,-110.9455476,12SWA 05130 66071,1.4,2.5,305.3,3,7,1.0,-0.4,-5.9,0.0,0.0,0.0,0.0,-0.1,112.66,0.0,0.0,0.0,0
16,-2.5,4.0,225,45,0,0.0,89.95781204,6.5,760.8,760.55,760.54,760.54,5210.5,1:27:07,1.3,8,,227.0,0,12:09:49,17:01:37,4/15/2022,32.2312655,-110.9455486,12SWA 05130 66071,1.4,2.5,305.3,3,7,0.9,-0.4,-5.9,0.0,0.0,0.0,0.0,-0.1,112.66,0.0,0.0,0.0,0
16,-2.5,4.1,225,45,0,0.0,89.95781149,6.4,760.8,760.53,760.53,760.53,5210.5,1:27:08,1.2,8,,232.0,0,12:09:49,17:01:38,4/15/2022,32.2312649,-110.9455481,12SWA 05130 66071,1.4,2.5,305.3,3,7,0.8,-0.3,-5.9,0.0,0.0,0.0,0.0,-0.1,112.64,0.0,0.0,0.0,0
16,-2.5,4.1,225,45,0,0.0,89.95781537,6.5,760.8,760.6,760.6,760.6,5210.5,1:27:09,1.2,8,,234.0,0,12:09:49,17:01:39,4/15/2022,32.2312638,-110.9455481,12SWA 05130 66071,1.3,2.5,305.3,3,7,0.7,-0.3,-5.9,0.0,0.0,0.0,0.0,-0.2,112.62,0.0,0.0,0.1,0
16,-2.5,4.1,225,45,0,0.0,89.95781648,6.6,760.9,760.66,760.62,760.62,5210.5,1:27:10,1.2,8,,240.0,0,12:09:49,17:01:40,4/15/2022,32.2312633,-110.9455481,12SWA 05130 66071,1.3,2.5,305.3,3,7,0.6,-0.3,-6.0,0.0,0.0,0.0,0.0,-0.2,112.6,0.0,0.0,0.0,0
16,-2.6,4.0,226,46,1,0.1,89.95781703,6.5,760.8,760.59,760.63,760.63,5210.5,1:27:11,1.1,8,,250.0,0,12:09:49,17:01:41,4/15/2022,32.2312618,-110.9455483,12SWA 05130 66071,1.3,2.5,305.3,3,7,0.5,-0.3,-6.0,0.0,0.0,0.0,0.0,-0.2,112.59,0.0,0.0,0.0,0
16,-2.6,4.0,226,46,0,0.1,89.95780982,6.4,760.7,760.5,760.5,760.5,5210.5,1:27:12,1.1,8,,254.0,0,12:09:49,17:01:42,4/15/2022,32.2312622,-110.9455484,12SWA 05130 66071,1.3,2.5,305.3,3,7,0.3,-0.2,-5.8,-0.1,0.1,0.0,0.0,-0.1,112.57,0.0,0.0,0.0,0
16,-2.6,4.1,226,46,0,0.1,89.95780594,6.3,760.6,760.43,760.43,760.43,5210.5,1:27:13,1.2,8,,257.0,0,12:09:49,17:01:43,4/15/2022,32.2312623,-110.9455484,12SWA 05130 66071,1.3,2.5,305.3,3,7,0.3,-0.2,-5.8,0.0,0.0,0.0,0.0,-0.1,112.55,0.0,0.0,0.0,0
16,-2.6,4.1,226,46,0,0.1,89.95780538,6.3,760.6,760.42,760.42,760.42,5210.5,1:27:14,1.2,8,,260.0,0,12:09:49,17:01:44,4/15/2022,32.2312611,-110.9455482,12SWA 05130 66071,1.3,2.5,305.3,3,7,0.2,-0.1,-5.8,0.0,0.0,0.1,0.1,-0.1,112.53,0.0,0.0,0.0,0
16,-2.6,4.1,226,46,0,0.1,89.95780427,6.3,760.6,760.4,760.4,760.4,5210.5,1:27:15,1.4,8,,268.0,0,12:09:49,17:01:45,4/15/2022,32.2312598,-110.9455466,12SWA 05130 66070,1.3,2.5,305.3,3,7,0.1,0.1,-5.8,-0.1,0.1,0.1,0.1,-0.1,112.53,0.0,0.0,0.0,0
16,-2.6,4.1,226,46,0,0.1,89.95780538,6.4,760.7,760.45,760.42,760.42,5210.5,1:27:16,1.4,8,,273.0,0,12:09:49,17:01:46,4/15/2022,32.2312597,-110.9455452,12SWA 05130 66070,1.3,2.5,305.3,3,7,0.0,0.1,-5.8,-0.1,0.1,0.1,0.1,-0.1,112.53,0.0,0.0,0.0,0
16,-2.6,4.1,226,46,0,0.1,89.95781149,6.5,760.8,760.58,760.53,760.53,5210.5,1:27:17,1.4,8,,276.0,0,12:09:49,17:01:47,4/15/2022,32.2312587,-110.9455449,12SWA 05130 66070,1.3,2.5,305.3,3,7,-0.1,0.1,-5.9,-0.1,0.1,0.1,0.1,-0.1,112.5,0.0,0.0,0.0,0
16,-2.5,4.1,226,46,0,0.1,89.95781814,6.6,760.9,760.65,760.65,760.65,5210.5,1:27:18,1.4,8,,278.0,0,12:09:49,17:01:48,4/15/2022,32.231259,-110.9455453,12SWA 05130 66070,1.3,2.5,305.3,3,7,-0.2,0.1,-6.0,-0.1,0.1,0.1,0.1,-0.1,112.5,0.0,0.0,0.0,0
16,-2.5,4.1,226,46,0,0.1,89.95782258,6.6,760.9,760.73,760.73,760.73,5210.5,1:27:19,1.4,8,,279.0,0,12:09:49,17:01:49,4/15/2022,32.2312579,-110.9455431,12SWA 05130 66070,1.3,2.5,305.3,3,7,-0.2,0.1,-6.1,0.0,0.0,0.1,0.1,-0.1,112.5,0.0,0.0,0.0,0
16,-2.4,4.1,226,46,0,0.0,89.95782479,6.7,761.0,760.81,760.77,760.77,5210.5,1:27:20,1.4,8,,277.0,0,12:09:49,17:01:50,4/15/2022,32.231257,-110.9455418,12SWA 05130 66070,1.3,2.5,305.3,3,7,-0.2,0.1,-6.2,0.0,0.0,0.0,0.0,-0.2,112.5,0.0,0.0,0.0,0
